transaction_id,customer_id,transaction_date,online_channel,offline_store,total_online_spend_ngn,total_offline_spend_ngn,preferred_channel,cross_channel_purchases,city
XCH0038841,CUST449251,1/30/2024,Jumia,Pointek,231757.97,178961.84,both,9,Ibadan
XCH0038842,CUST138813,10/4/2024,Jiji,Spar,431694.06,177307.88,online,17,Ilorin
XCH0038843,CUST643553,2/14/2024,PayPorte,Slot,399326.61,5453.55,offline,13,Jos
XCH0038844,CUST546397,2/20/2024,Konga,Justrite,195855.43,181174.51,both,10,Kano
XCH0038845,CUST966140,8/30/2024,Konga,Justrite,402924.16,174109.25,both,12,Onitsha
XCH0038846,CUST925413,3/7/2024,Konga,Computer Village,290277.1,152535.9,online,15,Ibadan
XCH0038847,CUST344538,10/9/2024,Jumia,Pointek,437603.25,124131.46,both,17,Jos
XCH0038848,CUST875295,3/22/2024,Konga,Spar,18453.05,166290.66,both,16,Kaduna
XCH0038849,CUST945710,10/3/2024,Jiji,Game,457399.95,32513.72,online,8,Benin City
XCH0038850,CUST594930,4/12/2024,PayPorte,Balogun Market,461178,175508.1,online,5,Jos
XCH0038851,CUST204068,10/21/2024,Konga,Pointek,173944.95,42117.79,both,20,Benin City
XCH0038852,CUST395944,3/11/2024,Jumia,Pointek,125542.76,121756.51,offline,11,Lagos
XCH0038853,CUST783563,1/28/2024,Slot,Justrite,112506.1,30363.01,both,15,Kaduna
XCH0038854,CUST437337,8/31/2024,Jumia,Spar,20814.98,185252.74,online,10,Port Harcourt
XCH0038855,CUST157423,1/18/2024,Jiji,Pointek,127328.11,163105.69,both,12,Jos
XCH0038856,CUST890215,8/25/2024,Jumia,Slot,139058.49,144128.31,online,16,Kano
XCH0038857,CUST832535,4/19/2024,Jiji,Ebeano,34517.4,157465.64,online,13,Abeokuta
XCH0038858,CUST832599,1/27/2024,Jumia,Ebeano,189179.26,199855.77,offline,1,Onitsha
XCH0038859,CUST177011,1/3/2024,Konga,Slot,243178.1,123719.19,both,2,Calabar
XCH0038860,CUST597640,8/18/2024,Slot,Justrite,441530.95,128865.51,online,14,Onitsha
XCH0038861,CUST914461,9/1/2024,Shoprite Online,Game,130806.63,134243.29,both,16,Calabar
XCH0038862,CUST471233,4/14/2024,Spar Online,Pointek,368955.02,99640.35,offline,14,Ilorin
XCH0038863,CUST607315,6/5/2024,Slot,Shoprite,153268.73,166018.55,offline,8,Lagos
XCH0038864,CUST644486,4/12/2024,Chowdeck,Computer Village,364759.11,82480.43,offline,1,Benin City
XCH0038865,CUST370203,10/27/2024,Jumia,Pointek,168571.2,129737.38,offline,14,Warri
XCH0038866,CUST994341,5/23/2024,Jiji,Game,299223.41,132683.72,online,5,Enugu
XCH0038867,CUST491101,2/13/2024,Konga,Mr Price,246486.63,60969.14,both,4,Port Harcourt
XCH0038868,CUST903177,4/4/2024,Jumia,Shoprite,136942.38,38586.46,online,4,Ibadan
XCH0038869,CUST182213,1/5/2024,Jumia,Slot,186826.43,112717.88,offline,4,Jos
XCH0038870,CUST511811,5/11/2024,Jumia,Balogun Market,378209.39,181663.5,both,1,Jos
XCH0038871,CUST155814,8/22/2024,Jiji,Mr Price,122073.74,59922.91,both,6,Warri
XCH0038872,CUST753984,5/24/2024,Jumia,Pointek,279765.85,148685.06,offline,2,Warri
XCH0038873,CUST375093,7/6/2024,Jumia,Computer Village,13993.54,64672.43,online,19,Abuja
XCH0038874,CUST549150,7/18/2024,Jumia,Shoprite,321232.48,76349.82,online,1,Warri
XCH0038875,CUST727264,10/9/2024,Glovo,Pointek,205778.65,149447.3,offline,19,Abeokuta
XCH0038876,CUST795659,8/9/2024,Jumia,Game,205807,65002.43,online,14,Port Harcourt
XCH0038877,CUST166938,1/23/2024,Konga,Computer Village,472734.56,121142.65,offline,19,Ilorin
XCH0038878,CUST875495,8/8/2024,Jumia,Computer Village,189311.57,34697.16,both,7,Kaduna
XCH0038879,CUST651537,1/26/2024,Spar Online,Computer Village,61585.81,13912.99,offline,5,Calabar
XCH0038880,CUST320095,10/11/2024,Jumia,Mr Price,270032.56,5991.27,both,8,Benin City
XCH0038881,CUST420784,4/23/2024,Jiji,Spar,362642.52,75034.53,offline,8,Enugu
XCH0038882,CUST757809,4/21/2024,Konga,Balogun Market,21148.62,38983.32,online,4,Enugu
XCH0038883,CUST648368,9/5/2024,Jiji,Pointek,180275.87,56729.88,online,14,Benin City
XCH0038884,CUST503595,4/29/2024,Konga,Shoprite,379050.09,38596.6,online,18,Onitsha
XCH0038885,CUST765226,1/26/2024,Jumia,Justrite,148640.6,39119.99,online,13,Enugu
XCH0038886,CUST575413,10/4/2024,Jumia,Ebeano,419430.96,162613.3,online,3,Onitsha
XCH0038887,CUST438810,8/3/2024,Konga,Computer Village,189459.65,122503.12,offline,20,Benin City
XCH0038888,CUST232239,7/14/2024,Jumia,Computer Village,387692.96,30882.82,online,20,Aba
XCH0038889,CUST636855,7/17/2024,Jiji,Justrite,50818.57,55273.74,offline,13,Kano
XCH0038890,CUST624780,8/30/2024,PayPorte,Justrite,50266.22,108556.45,online,14,Onitsha
XCH0038891,CUST272796,10/12/2024,Jumia,Ebeano,271878.75,129871.44,online,11,Benin City
XCH0038892,CUST586868,7/4/2024,PayPorte,Justrite,74001.94,127825.06,online,19,Aba
XCH0038893,CUST420666,7/14/2024,Chowdeck,Justrite,224461.49,89260.46,online,20,Jos
XCH0038894,CUST876928,2/14/2024,Konga,Spar,128755.64,157989.4,both,12,Ibadan
XCH0038895,CUST908254,5/12/2024,Jumia,Justrite,375246.73,95745.21,online,10,Ibadan
XCH0038896,CUST438651,5/31/2024,Jumia,Computer Village,286804.23,34921.93,offline,14,Abeokuta
XCH0038897,CUST138041,3/14/2024,Jiji,Slot,135142.9,193364.69,online,4,Abuja
XCH0038898,CUST942191,2/7/2024,Jiji,Mr Price,317026.08,33002.35,online,12,Port Harcourt
XCH0038899,CUST967297,3/4/2024,Slot,Balogun Market,295733.4,47704.88,offline,11,Abeokuta
XCH0038900,CUST403669,10/23/2024,PayPorte,Mr Price,240485.93,16110.96,offline,1,Abeokuta
XCH0038901,CUST411178,5/10/2024,Glovo,Balogun Market,84212.12,177897.96,offline,5,Onitsha
XCH0038902,CUST150181,5/6/2024,Jumia,Slot,390681.71,96676.76,online,3,Abeokuta
XCH0038903,CUST149734,6/13/2024,Jumia,Mr Price,451594.11,75580.16,offline,10,Abuja
XCH0038904,CUST570902,10/26/2024,Jumia,Ebeano,274088.07,86788.8,both,19,Aba
XCH0038905,CUST217481,8/4/2024,Konga,Spar,344790.71,132754.39,offline,20,Abeokuta
XCH0038906,CUST330343,2/14/2024,Shoprite Online,Spar,132804.72,128790.7,both,20,Aba
XCH0038907,CUST391433,2/24/2024,Jumia,Balogun Market,39337.62,139221.85,online,13,Onitsha
XCH0038908,CUST283376,8/5/2024,Jumia,Mr Price,171171.23,184617.02,both,16,Ibadan
XCH0038909,CUST260645,8/7/2024,Slot,Shoprite,370271.42,123590.77,both,9,Port Harcourt
XCH0038910,CUST143008,5/26/2024,Jiji,Computer Village,109152.2,13886.29,offline,20,Benin City
XCH0038911,CUST825918,3/31/2024,Jumia,Justrite,219345.23,93951.75,both,18,Ibadan
XCH0038912,CUST246666,3/29/2024,Jumia,Justrite,348265.82,20020.02,both,15,Aba
XCH0038913,CUST268943,4/18/2024,Jiji,Mr Price,299310.16,63026.94,both,18,Kaduna
XCH0038914,CUST803646,6/19/2024,Jiji,Computer Village,152393.59,185071.2,online,5,Ilorin
XCH0038915,CUST738085,6/8/2024,Jumia,Slot,492092.12,36870.19,online,18,Kano
XCH0038916,CUST798393,3/13/2024,Konga,Computer Village,32626.91,65515.24,both,9,Ibadan
XCH0038917,CUST813752,3/18/2024,Shoprite Online,Game,360661.61,137979.13,both,15,Kaduna
XCH0038918,CUST812357,10/27/2024,Konga,Pointek,80190.75,171814.45,online,1,Benin City
XCH0038919,CUST711573,5/6/2024,Konga,Justrite,12249.22,100355.44,offline,17,Calabar
XCH0038920,CUST186953,7/31/2024,Jumia,Pointek,189640.05,128511.83,online,7,Jos
XCH0038921,CUST815687,2/6/2024,Slot,Mr Price,116885.66,151017,both,13,Warri
XCH0038922,CUST880828,4/3/2024,Shoprite Online,Justrite,45493.6,169580.53,offline,3,Calabar
XCH0038923,CUST534800,3/23/2024,Jumia,Spar,474391.64,104341.23,online,9,Jos
XCH0038924,CUST859780,3/29/2024,Konga,Balogun Market,231740.01,29026.71,both,20,Lagos
XCH0038925,CUST298757,6/7/2024,Konga,Game,445405.41,152176.3,offline,1,Lagos
XCH0038926,CUST839582,8/22/2024,Jumia,Computer Village,433048.95,43379.43,both,7,Enugu
XCH0038927,CUST811857,2/28/2024,Jumia,Game,60457.19,62910.37,offline,20,Aba
XCH0038928,CUST463904,4/12/2024,Shoprite Online,Justrite,101723.86,75257.8,offline,6,Kaduna
XCH0038929,CUST346231,5/4/2024,Jiji,Justrite,172165.2,55812.51,both,13,Warri
XCH0038930,CUST644390,4/27/2024,Jiji,Shoprite,67597.53,133112.12,online,20,Kano
XCH0038931,CUST466214,9/2/2024,Glovo,Ebeano,343789.44,42915.77,both,11,Kano
XCH0038932,CUST317099,3/4/2024,Jiji,Balogun Market,276227.88,53031.17,both,14,Abuja
XCH0038933,CUST214131,1/21/2024,Jumia,Spar,385508.34,30076.55,online,7,Benin City
XCH0038934,CUST777846,10/4/2024,Jumia,Slot,414504.31,128540.07,offline,3,Ibadan
XCH0038935,CUST198866,1/27/2024,Konga,Game,476031.17,123457.38,both,12,Calabar
XCH0038936,CUST743010,6/14/2024,Shoprite Online,Shoprite,46284.3,190232.66,both,3,Onitsha
XCH0038937,CUST312758,4/20/2024,Jumia,Ebeano,276900.04,94373.79,offline,3,Warri
XCH0038938,CUST346873,9/22/2024,Slot,Game,275167.37,147862.16,both,8,Jos
XCH0038939,CUST935871,2/10/2024,Jumia,Mr Price,76575.23,169904.18,both,13,Enugu
XCH0038940,CUST963434,3/8/2024,Jumia,Mr Price,422482.62,90094.7,online,3,Abuja
XCH0038941,CUST171521,8/30/2024,Jumia,Pointek,237662.73,29624.46,offline,20,Abeokuta
XCH0038942,CUST397215,6/10/2024,Slot,Computer Village,43229.54,186751.6,offline,8,Lagos
XCH0038943,CUST829020,7/29/2024,Shoprite Online,Slot,67561.08,153260.84,online,3,Abeokuta
XCH0038944,CUST680718,6/4/2024,Jumia,Pointek,288457.4,116187.64,both,11,Onitsha
XCH0038945,CUST701279,8/13/2024,Shoprite Online,Slot,122576.76,17740.74,offline,11,Benin City
XCH0038946,CUST331116,5/11/2024,Konga,Spar,302261.24,130884.45,offline,6,Kaduna
XCH0038947,CUST184150,3/26/2024,Slot,Justrite,232610.73,172072.55,online,18,Calabar
XCH0038948,CUST809100,5/29/2024,Konga,Shoprite,216085.18,198721.98,offline,1,Port Harcourt
XCH0038949,CUST721072,9/20/2024,Jiji,Shoprite,45294.33,171889.76,both,8,Kano
XCH0038950,CUST558038,6/18/2024,Jiji,Game,231536.84,87964.9,both,10,Calabar
XCH0038951,CUST218619,4/21/2024,Supermart,Game,23948.67,117548.95,online,5,Aba
XCH0038952,CUST255455,1/8/2024,PayPorte,Slot,450520.95,169811.93,offline,3,Aba
XCH0038953,CUST728653,7/11/2024,Jumia,Slot,285969.54,140307.26,both,7,Kano
XCH0038954,CUST337437,7/3/2024,Konga,Pointek,473120.13,38366.43,offline,16,Aba
XCH0038955,CUST663240,2/16/2024,Konga,Justrite,137637.54,54737.63,online,12,Ilorin
XCH0038956,CUST155438,7/29/2024,Jumia,Spar,413437.5,160291.23,offline,2,Warri
XCH0038957,CUST345648,7/4/2024,Jiji,Balogun Market,69269.3,189634.01,offline,10,Ibadan
XCH0038958,CUST277381,4/7/2024,Konga,Computer Village,273263.06,26580.42,both,16,Aba
XCH0038959,CUST316328,3/9/2024,PayPorte,Slot,426593.48,41596.78,both,15,Enugu
XCH0038960,CUST661520,4/15/2024,Konga,Balogun Market,169982.34,17734.95,online,3,Benin City
XCH0038961,CUST642932,10/15/2024,Glovo,Pointek,306067.47,178238.91,both,16,Jos
XCH0038962,CUST607214,5/19/2024,Konga,Balogun Market,375524.46,89211.82,offline,16,Benin City
XCH0038963,CUST631893,10/16/2024,Konga,Shoprite,325469.71,191180.82,online,9,Lagos
XCH0038964,CUST763039,4/20/2024,Jumia,Balogun Market,489999.29,122067.87,offline,12,Onitsha
XCH0038965,CUST900524,6/15/2024,Jumia,Spar,235632.74,110350,online,3,Port Harcourt
XCH0038966,CUST972816,9/15/2024,Jumia,Ebeano,338434.62,19127.82,both,19,Aba
XCH0038967,CUST686167,1/5/2024,Jumia,Justrite,243660.11,163015.65,offline,18,Ilorin
XCH0038968,CUST235996,4/17/2024,Jumia,Spar,131432.39,44215.65,online,8,Abeokuta
XCH0038969,CUST228003,2/18/2024,Supermart,Game,296469.26,152833.44,online,17,Ibadan
XCH0038970,CUST900607,2/13/2024,Jumia,Mr Price,216697.65,75032.39,offline,6,Onitsha
XCH0038971,CUST669433,1/26/2024,Slot,Shoprite,59134.81,42915.87,online,6,Jos
XCH0038972,CUST309884,5/3/2024,Jumia,Justrite,325587.23,72994.13,offline,2,Abuja
XCH0038973,CUST846173,4/7/2024,Jumia,Ebeano,335219.73,31956.21,both,6,Jos
XCH0038974,CUST795545,3/17/2024,Shoprite Online,Slot,213750.67,103273.59,offline,17,Kaduna
XCH0038975,CUST291258,2/13/2024,Supermart,Pointek,108876.23,152552.25,online,13,Kano
XCH0038976,CUST966483,9/25/2024,Konga,Shoprite,227344.45,59194.07,online,2,Lagos
XCH0038977,CUST927649,4/13/2024,Jiji,Shoprite,64747.57,149945.23,offline,15,Lagos
XCH0038978,CUST420161,9/26/2024,Jumia,Shoprite,424924.85,28425.19,both,15,Onitsha
XCH0038979,CUST917243,6/23/2024,Jumia,Game,105014.97,18867.76,online,18,Warri
XCH0038980,CUST408308,9/18/2024,Jumia,Game,342814.73,51859.09,online,9,Kaduna
XCH0038981,CUST813871,10/18/2024,Slot,Shoprite,474723.14,18535.38,offline,17,Calabar
XCH0038982,CUST881583,4/27/2024,Konga,Game,481275.76,40627.14,online,13,Warri
XCH0038983,CUST591638,8/12/2024,Jiji,Spar,441349.78,19866.81,both,14,Ibadan
XCH0038984,CUST614494,5/7/2024,Jumia,Computer Village,158877.54,71990.81,offline,9,Jos
XCH0038985,CUST719475,1/3/2024,PayPorte,Pointek,34564.12,58909.6,offline,5,Jos
XCH0038986,CUST102128,4/24/2024,Jumia,Computer Village,161053.24,123296.79,both,9,Abuja
XCH0038987,CUST396554,4/19/2024,PayPorte,Mr Price,332944.58,56987.19,online,11,Lagos
XCH0038988,CUST854576,7/20/2024,Konga,Pointek,120082.62,125918.09,offline,7,Enugu
XCH0038989,CUST900841,10/18/2024,Jumia,Spar,12180.53,79101.64,both,13,Kaduna
XCH0038990,CUST840377,4/29/2024,Konga,Spar,233694.39,162114.52,both,9,Enugu
XCH0038991,CUST983852,7/29/2024,Jiji,Game,154252.6,23588.28,online,7,Jos
XCH0038992,CUST390303,5/31/2024,Konga,Spar,27533.2,148195.37,both,10,Abuja
XCH0038993,CUST400723,8/13/2024,Shoprite Online,Slot,210644.62,83761.47,online,13,Abuja
XCH0038994,CUST185457,1/28/2024,Jiji,Balogun Market,359122.63,174418.75,online,11,Ibadan
XCH0038995,CUST622094,6/5/2024,Jumia,Spar,378647.65,76650.6,online,15,Ibadan
XCH0038996,CUST687430,6/27/2024,Slot,Mr Price,383964.98,167180.44,online,7,Kano
XCH0038997,CUST630343,9/24/2024,Jumia,Balogun Market,407310.61,114882.24,both,10,Ilorin
XCH0038998,CUST981854,1/20/2024,PayPorte,Game,349716.43,73828.38,online,18,Abeokuta
XCH0038999,CUST981878,5/7/2024,Jiji,Computer Village,390199.22,26315.89,online,20,Calabar
XCH0039000,CUST423869,4/29/2024,Jiji,Pointek,244817.77,20163.26,online,1,Abeokuta
XCH0039001,CUST773361,4/14/2024,PayPorte,Ebeano,215213.3,14134.31,offline,3,Aba
XCH0039002,CUST731354,1/23/2024,Konga,Justrite,70112.69,65506.81,online,9,Abeokuta
XCH0039003,CUST225176,2/9/2024,Jiji,Justrite,427422.11,119067.81,online,20,Lagos
XCH0039004,CUST973297,2/20/2024,Konga,Computer Village,200487.15,183166.39,offline,11,Lagos
XCH0039005,CUST742181,9/5/2024,Jumia,Spar,422896.25,5784.77,offline,6,Lagos
XCH0039006,CUST987013,6/3/2024,Glovo,Mr Price,226959.99,145128.03,both,13,Kano
XCH0039007,CUST393898,3/31/2024,Jiji,Mr Price,202271.71,163220.33,both,7,Calabar
XCH0039008,CUST241391,1/16/2024,Slot,Computer Village,396840.23,180506.84,online,7,Enugu
XCH0039009,CUST588715,1/9/2024,Jiji,Shoprite,396533.88,44342.51,both,10,Ilorin
XCH0039010,CUST793635,4/16/2024,PayPorte,Computer Village,306682.48,143605.99,both,6,Enugu
XCH0039011,CUST935317,10/15/2024,Konga,Computer Village,460756.96,40100.64,offline,6,Ilorin
XCH0039012,CUST460892,7/20/2024,Konga,Balogun Market,189139.07,159660.49,both,8,Ilorin
XCH0039013,CUST933627,3/15/2024,Konga,Slot,320610.25,129900.44,both,19,Ilorin
XCH0039014,CUST271548,5/8/2024,Konga,Computer Village,298317.28,180182.04,online,5,Abuja
XCH0039015,CUST885631,1/4/2024,Jumia,Mr Price,38778.03,69258.17,both,9,Warri
XCH0039016,CUST783660,9/17/2024,Konga,Pointek,355757.3,42289.28,both,18,Kaduna
XCH0039017,CUST381861,2/20/2024,Jumia,Spar,184157.13,126540.06,both,3,Kaduna
XCH0039018,CUST298147,1/9/2024,Jiji,Spar,390310.58,25320.06,both,18,Jos
XCH0039019,CUST219809,10/11/2024,Jiji,Spar,93939.48,20237.03,online,4,Ibadan
XCH0039020,CUST221195,3/22/2024,Konga,Pointek,124865.79,60209.71,online,10,Jos
XCH0039021,CUST920347,4/18/2024,PayPorte,Pointek,453728.99,38265.16,offline,10,Calabar
XCH0039022,CUST658642,2/29/2024,Jumia,Pointek,157359.64,186159.44,both,15,Abuja
XCH0039023,CUST403291,2/7/2024,PayPorte,Spar,428311.46,195810.87,both,12,Kano
XCH0039024,CUST456711,5/6/2024,Shoprite Online,Pointek,442374.51,141426.93,offline,18,Enugu
XCH0039025,CUST170994,3/8/2024,Slot,Justrite,384568.35,61772.56,online,15,Ibadan
XCH0039026,CUST452180,4/7/2024,Supermart,Justrite,306794.05,146226.18,both,16,Lagos
XCH0039027,CUST395087,6/6/2024,Jumia,Slot,156481.22,182843.85,online,17,Warri
XCH0039028,CUST822751,8/23/2024,Jumia,Pointek,476127.58,175864.9,both,8,Calabar
XCH0039029,CUST133876,4/29/2024,Spar Online,Game,380237.14,39336.98,both,18,Calabar
XCH0039030,CUST173242,10/15/2024,Konga,Shoprite,20124.79,198568.1,offline,17,Onitsha
XCH0039031,CUST609655,2/12/2024,Jumia,Computer Village,400275.98,117444.45,both,3,Aba
XCH0039032,CUST217556,3/24/2024,Spar Online,Balogun Market,157685.49,13768.64,online,10,Aba
XCH0039033,CUST971871,7/11/2024,Konga,Game,46027.99,122658.58,online,13,Ilorin
XCH0039034,CUST738349,5/23/2024,Slot,Shoprite,225217.04,13582.27,offline,3,Enugu
XCH0039035,CUST466218,8/5/2024,Jiji,Mr Price,64202.59,93893.4,online,4,Aba
XCH0039036,CUST996129,6/17/2024,Konga,Game,489623,157897.18,both,16,Abeokuta
XCH0039037,CUST798715,8/6/2024,PayPorte,Justrite,339285.72,36069.78,both,19,Jos
XCH0039038,CUST221236,2/7/2024,Spar Online,Justrite,244385.02,33753.43,offline,2,Ilorin
XCH0039039,CUST148460,8/4/2024,Jumia,Justrite,465307.81,42026.8,both,3,Benin City
XCH0039040,CUST234310,6/23/2024,Konga,Mr Price,417642.69,168950.19,offline,6,Enugu
XCH0039041,CUST197441,8/19/2024,Jiji,Balogun Market,226774.74,69682.32,offline,9,Kano
XCH0039042,CUST605742,8/26/2024,Jiji,Spar,379454.91,144335.76,both,11,Kaduna
XCH0039043,CUST904515,2/10/2024,Konga,Justrite,127079.67,159574.64,both,11,Abeokuta
XCH0039044,CUST500086,2/15/2024,Jiji,Pointek,426362.43,81796.41,online,5,Kaduna
XCH0039045,CUST408006,9/5/2024,Konga,Game,351620.43,163573.63,both,20,Onitsha
XCH0039046,CUST507728,8/10/2024,Jumia,Pointek,456804.93,30685.81,both,16,Warri
XCH0039047,CUST710445,1/2/2024,Jumia,Game,393557.42,105254.33,both,17,Enugu
XCH0039048,CUST539613,6/24/2024,Konga,Shoprite,255581.17,109867.63,both,8,Aba
XCH0039049,CUST181438,4/27/2024,Shoprite Online,Justrite,315220.3,125285.74,both,20,Abuja
XCH0039050,CUST939216,6/25/2024,Konga,Justrite,269183.96,82571.04,online,17,Enugu
XCH0039051,CUST734685,3/16/2024,Jumia,Mr Price,322701.3,159201.82,both,14,Port Harcourt
XCH0039052,CUST748928,4/17/2024,Jumia,Mr Price,442525.12,130841.61,both,12,Abuja
XCH0039053,CUST955093,5/10/2024,Jumia,Spar,121045.74,15088.07,both,18,Ibadan
XCH0039054,CUST499526,5/3/2024,Konga,Computer Village,81621.28,195551.08,both,12,Kaduna
XCH0039055,CUST444698,8/9/2024,Jumia,Ebeano,147638.95,46609.83,offline,5,Lagos
XCH0039056,CUST911428,4/17/2024,Shoprite Online,Spar,432840.67,113321.95,online,14,Aba
XCH0039057,CUST684363,2/2/2024,Jiji,Balogun Market,343655.81,128046.05,online,13,Ilorin
XCH0039058,CUST456418,7/1/2024,Jumia,Mr Price,434624.82,105192.55,offline,1,Enugu
XCH0039059,CUST460017,8/14/2024,Jiji,Justrite,487266.16,57093.62,online,13,Abuja
XCH0039060,CUST408050,4/9/2024,Jiji,Ebeano,165384.92,147732.89,both,6,Aba
XCH0039061,CUST893962,5/2/2024,Jiji,Game,142103.86,35665.43,online,4,Kano
XCH0039062,CUST515367,2/4/2024,Slot,Pointek,75535.54,63649.93,online,4,Warri
XCH0039063,CUST282607,6/17/2024,Konga,Spar,314131.23,7290.38,online,1,Calabar
XCH0039064,CUST669039,8/30/2024,Konga,Balogun Market,93486.13,173968.17,online,13,Lagos
XCH0039065,CUST461842,5/20/2024,Jumia,Game,110797.26,122908.62,online,20,Calabar
XCH0039066,CUST372001,3/12/2024,Konga,Ebeano,394282.46,149807.69,online,8,Benin City
XCH0039067,CUST970910,10/15/2024,Jumia,Computer Village,414375.56,147514.77,both,8,Aba
XCH0039068,CUST845828,5/3/2024,Jumia,Spar,61529.94,147648.41,online,9,Kano
XCH0039069,CUST645324,4/10/2024,Konga,Mr Price,396835.82,196313.49,online,11,Calabar
XCH0039070,CUST301980,10/17/2024,Konga,Game,422543.07,20460.63,both,6,Onitsha
XCH0039071,CUST863967,9/25/2024,Konga,Justrite,302253.23,127687.13,offline,10,Kaduna
XCH0039072,CUST284556,1/16/2024,Spar Online,Slot,372097.24,64521.9,offline,2,Ilorin
XCH0039073,CUST471152,6/21/2024,Jiji,Balogun Market,324277.93,51562.06,offline,14,Enugu
XCH0039074,CUST141959,3/22/2024,Jumia,Mr Price,328122.47,161070.25,both,16,Ilorin
XCH0039075,CUST946128,2/1/2024,Konga,Shoprite,269721.37,22564.43,both,13,Warri
XCH0039076,CUST346022,3/26/2024,Jumia,Slot,416272.76,165344.6,offline,2,Kaduna
XCH0039077,CUST453784,2/29/2024,Jiji,Mr Price,476128.7,98883,offline,3,Lagos
XCH0039078,CUST662167,5/20/2024,Supermart,Shoprite,344278.47,169093.71,offline,13,Abeokuta
XCH0039079,CUST624741,5/13/2024,Jumia,Pointek,400149.04,121436.89,both,14,Enugu
XCH0039080,CUST123049,10/20/2024,Jumia,Game,323495.94,145837.27,offline,14,Benin City
XCH0039081,CUST750973,10/1/2024,Jumia,Slot,305651.14,78256.29,offline,9,Calabar
XCH0039082,CUST520379,5/18/2024,Jumia,Justrite,329486.29,156742.2,online,19,Lagos
XCH0039083,CUST767407,3/27/2024,Jumia,Slot,465659.52,146314.99,both,8,Kano
XCH0039084,CUST190252,10/12/2024,Jumia,Mr Price,323440.5,145354.6,online,9,Lagos
XCH0039085,CUST112707,6/25/2024,Jiji,Justrite,280729.52,5379.64,online,17,Abeokuta
XCH0039086,CUST760510,3/13/2024,Jumia,Shoprite,368057.75,192907.9,both,10,Abuja
XCH0039087,CUST219588,8/1/2024,Konga,Justrite,433996.61,44029.57,offline,20,Calabar
XCH0039088,CUST691066,10/18/2024,Jumia,Ebeano,100441.32,191251.2,both,3,Kaduna
XCH0039089,CUST105563,3/21/2024,Jumia,Balogun Market,386307.4,12473.82,offline,16,Port Harcourt
XCH0039090,CUST176969,9/15/2024,Jiji,Game,498121.58,147476.49,both,15,Abeokuta
XCH0039091,CUST335546,3/11/2024,Jumia,Pointek,487710.65,78809.54,both,15,Lagos
XCH0039092,CUST589985,4/3/2024,Jumia,Mr Price,138740.84,129581.36,offline,2,Calabar
XCH0039093,CUST757623,1/20/2024,Supermart,Game,135797.01,33486.33,both,5,Lagos
XCH0039094,CUST861692,3/7/2024,Jumia,Justrite,377689.9,41148.84,both,10,Lagos
XCH0039095,CUST347154,7/26/2024,Supermart,Slot,180805.49,87365.3,offline,17,Calabar
XCH0039096,CUST278189,8/30/2024,Jiji,Mr Price,476437.97,18611.03,both,19,Aba
XCH0039097,CUST551272,9/16/2024,Jumia,Spar,396362.4,82748.12,both,9,Kano
XCH0039098,CUST140419,6/26/2024,Jumia,Mr Price,145146.38,73720.37,online,19,Onitsha
XCH0039099,CUST384326,4/14/2024,Jumia,Spar,141371.13,109618.56,online,19,Aba
XCH0039100,CUST211522,7/21/2024,Jumia,Mr Price,327308.84,30156.86,offline,4,Abuja
XCH0039101,CUST901485,8/29/2024,Jumia,Slot,175141.09,151571.49,online,12,Port Harcourt
XCH0039102,CUST808530,4/5/2024,Konga,Game,255891.72,39413.48,online,20,Benin City
XCH0039103,CUST928264,1/14/2024,Jiji,Game,94177.13,116948.89,online,17,Benin City
XCH0039104,CUST387129,8/13/2024,Konga,Pointek,205598.43,140853.73,both,6,Port Harcourt
